ln71,ln81,edit,dl,jaro,jw,bag,pw,sw,lcs3avg,lcs2avg,lcs3sht,lcs2sht,lcs3long,lcs2long,SWlong,SWsht,SWavg,1gramslong,1gramssht,1gramsavg,pad1gramslong,pad1gramssht,pad1gramsavg,2gramslong,2gramssht,2gramsavg,pad2gramslong,pad2gramssht,pad2gramsavg,3gramslong,3gramssht,3gramsavg,pad3gramslong,pad3gramssht,pad3gramsavg,pos1gramsavg,pos1gramssht,pos1gramslong,pos2gramsavg,pos2gramssht,pos2gramslong,pos3gramsavg,pos3gramssht,pos3gramslong,padpos1gramsavg,padpos1gramssht,padpos1gramslong,padpos2gramsavg,padpos2gramssht,padpos2gramslong,padpos3gramsavg,padpos3gramssht,padpos3gramslong,padskipgramslong,padskipgramssht,padskipgramsavg,skipgramslong,skipgramssht,skipgramsavg,Soundex,Phonex,Phonix,NYSIIS,D-Metaphone,FuzSoundex,Genjac2j,Genjac3j,Genjac2jw,Genjac3jw,Mong2j,Mong3j,Mong2jw,Mong3jw,editex,SAPSavg,SAPSsht,SAPSlong,len1,len2,s1,s2,v1,v2,c1,c2,difflen,diffvow,diffcons,diffsyl
dolan,laforce,0.142857143,0.142857143,0.50952381,0.50952381,0.428571429,0.50952381,0.50952381,0.333333333,0.333333333,0.4,0.4,0.285714286,0.285714286,0.285714286,0.4,0.333333333,0.428571429,0.6,0.5,0.428571429,0.6,0.5,0.166666667,0.25,0.2,0.125,0.166666667,0.142857143,0,0,0,0,0,0,0.5,0.6,0.428571429,0.2,0.25,0.166666667,0,0,0,0.5,0.6,0.428571429,0.142857143,0.166666667,0.125,0,0,0,0.055555556,0.076923077,0.064516129,0.076923077,0.125,0.095238095,0,0.25,0.25,0.5,0,0,0.541666679,0.422222233,0.55416669,0.435555565,0.722222239,0.682539701,0.738888919,0.707936525,0.214285714,0,0,0,5,7,2,1,2,3,3,4,-2,-1,-1,1
simmons,lagace,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057142857,0.066666667,0.061538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0.25,0,0.102564106,0.205128211,0.10512821,0.211965818,0.166666672,0.296296305,0.170833342,0.306172848,0.285714286,0,0,0,7,6,2,1,2,3,5,3,1,-1,2,1
power,laidlaw,0,0,0,0,0.142857143,0,0,0.166666667,0.166666667,0.2,0.2,0.142857143,0.142857143,0.2,0.28,0.233333333,0.142857143,0.2,0.166666667,0.142857143,0.2,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0.25,0.200000006,0.292929303,0.206666678,0.30101011,0.444444458,0.619047642,0.455555578,0.63809526,0.214285714,0,0,0,5,7,2,2,2,3,3,4,-2,-1,-1,0
smith,laird,0.2,0.2,0.466666667,0.466666667,0.2,0.466666667,0.466666667,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0,0,0,0,0,0,0.2,0.2,0.2,0,0,0,0,0,0,0.076923077,0.076923077,0.076923077,0,0,0,0.5,0.25,0.25,0.25,0,0.5,0.333333343,0.619047642,0.341666684,0.63809526,0.444444458,0.619047642,0.455555578,0.63809526,0.2,0,0,0,5,5,1,1,1,2,4,3,0,-1,1,0
sackman,lake,0.285714286,0.285714286,0.595238095,0.595238095,0.285714286,0.595238095,0.595238095,0.181818182,0.181818182,0.25,0.25,0.142857143,0.142857143,0.142857143,0.25,0.181818182,0.285714286,0.5,0.363636364,0.285714286,0.5,0.363636364,0,0,0,0,0,0,0,0,0,0,0,0,0.363636364,0.5,0.285714286,0,0,0,0,0,0,0.363636364,0.5,0.285714286,0,0,0,0,0,0,0.111111111,0.19047619,0.140350877,0.038461538,0.090909091,0.054054054,0.25,0.5,0.25,0.5,0.25,0,0.416666679,0.444444458,0.42916669,0.461728407,0.666666687,0.629629652,0.683333367,0.651851873,0.357142857,0,0,0,7,4,2,1,2,2,5,2,3,0,3,1
millhouse,lalonde,0.333333333,0.333333333,0.671957672,0.671957672,0.444444444,0.671957672,0.671957672,0.125,0.125,0.142857143,0.142857143,0.111111111,0.111111111,0.155555556,0.2,0.175,0.444444444,0.571428571,0.5,0.444444444,0.571428571,0.5,0,0,0,0.1,0.125,0.111111111,0,0,0,0.090909091,0.111111111,0.1,0.5,0.571428571,0.444444444,0,0,0,0,0,0,0.5,0.571428571,0.444444444,0.111111111,0.125,0.1,0.1,0.111111111,0.090909091,0.152173913,0.194444444,0.170731707,0.111111111,0.153846154,0.129032258,0.25,0.25,0.25,0.75,0.25,0.25,0.454545465,0.535353552,0.466666688,0.555555571,0.566666681,0.636363658,0.580000025,0.656565677,0.5,0,0,0,9,7,1,1,4,3,5,4,2,1,1,0
wiltse,lamb,0.166666667,0.166666667,0.472222222,0.472222222,0.166666667,0.472222222,0.472222222,0.2,0.2,0.25,0.25,0.166666667,0.166666667,0.166666667,0.25,0.2,0.166666667,0.25,0.2,0.166666667,0.25,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.25,0.166666667,0,0,0,0,0,0,0.2,0.25,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0.25,0,0.222222229,0.358024703,0.229629642,0.372839517,0.380952392,0.541666687,0.39047621,0.558333352,0.25,0,0,0,6,4,1,1,2,1,4,3,2,1,1,0
stamp,lambert,0.142857143,0.142857143,0.561904762,0.561904762,0.428571429,0.561904762,0.561904762,0.333333333,0.333333333,0.4,0.4,0.285714286,0.285714286,0.342857143,0.48,0.4,0.428571429,0.6,0.5,0.428571429,0.6,0.5,0.166666667,0.25,0.2,0.125,0.166666667,0.142857143,0,0,0,0,0,0,0.333333333,0.4,0.285714286,0.2,0.25,0.166666667,0,0,0,0.333333333,0.4,0.285714286,0.142857143,0.166666667,0.125,0,0,0,0.083333333,0.115384615,0.096774194,0.076923077,0.125,0.095238095,0.25,0.25,0.25,0.25,0.25,0,0.541666679,0.530864212,0.418518537,0.550617297,0.722222239,0.682539701,0.738888919,0.707936525,0.142857143,0,0,0,5,7,1,2,1,2,4,5,-2,-1,-1,-1
ruble,lamonche,0.125,0.125,0.55,0.55,0.25,0.55,0.55,0.153846154,0.153846154,0.2,0.2,0.125,0.125,0.175,0.28,0.215384615,0.25,0.4,0.307692308,0.25,0.4,0.307692308,0,0,0,0.111111111,0.166666667,0.133333333,0,0,0,0.1,0.142857143,0.117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048780488,0.076923077,0.059701493,0,0,0,0,0.25,0,0.25,0,0,0.194444448,0.305555562,0.200000008,0.312962969,0.50000001,0.603174618,0.51111113,0.61587303,0.25,0,0,0,5,8,1,1,2,3,3,5,-3,-1,-2,0
manders,lamont,0.142857143,0.142857143,0.531746032,0.531746032,0.428571429,0.531746032,0.531746032,0.153846154,0.153846154,0.166666667,0.166666667,0.142857143,0.142857143,0.4,0.466666667,0.430769231,0.428571429,0.5,0.461538462,0.428571429,0.5,0.461538462,0,0,0,0,0,0,0,0,0,0,0,0,0.461538462,0.5,0.428571429,0,0,0,0,0,0,0.461538462,0.5,0.428571429,0,0,0,0,0,0,0.111111111,0.129032258,0.119402985,0.076923077,0.095238095,0.085106383,0.25,0.5,0.25,0.5,0.5,0.75,0.333333343,0.383838393,0.346666688,0.400000009,0.416666679,0.530864212,0.43333336,0.550617297,0.285714286,0,0,0,7,6,2,2,2,2,5,4,1,0,1,0
lypps,lamont,0.166666667,0.166666667,0.455555556,0.51,0.166666667,0.51,0.51,0.181818182,0.181818182,0.2,0.2,0.166666667,0.166666667,0.166666667,0.2,0.181818182,0.166666667,0.2,0.181818182,0.166666667,0.2,0.181818182,0,0,0,0.142857143,0.166666667,0.153846154,0,0,0,0.125,0.142857143,0.133333333,0.181818182,0.2,0.166666667,0,0,0,0,0,0,0.181818182,0.2,0.166666667,0.153846154,0.166666667,0.142857143,0.133333333,0.142857143,0.125,0.064516129,0.076923077,0.070175439,0,0,0,0.25,0.75,0.25,0.5,0.25,0.25,0.233333337,0.366666675,0.236666673,0.375555563,0.388888896,0.523809535,0.394444456,0.536507947,0.25,0,0,0,5,6,1,2,0,2,5,4,-1,-2,1,-1
graham,landers,0,0,0.436507937,0.436507937,0.285714286,0.436507937,0.436507937,0.153846154,0.153846154,0.166666667,0.166666667,0.142857143,0.142857143,0.2,0.233333333,0.215384615,0.285714286,0.333333333,0.307692308,0.285714286,0.333333333,0.307692308,0,0,0,0,0,0,0,0,0,0,0,0,0.153846154,0.166666667,0.142857143,0,0,0,0,0,0,0.153846154,0.166666667,0.142857143,0,0,0,0,0,0,0.027777778,0.032258065,0.029850746,0,0,0,0,0.25,0,0.25,0,0,0.444444458,0.433333349,0.455555578,0.451111126,0.666666687,0.611111134,0.685714321,0.63888891,0.142857143,0,0,0,6,7,2,2,2,2,4,5,-1,0,-1,0
laidlaw,lane,0.285714286,0.285714286,0.595238095,0.676190476,0.285714286,0.676190476,0.676190476,0.363636364,0.363636364,0.5,0.5,0.285714286,0.285714286,0.285714286,0.5,0.363636364,0.285714286,0.5,0.363636364,0.285714286,0.5,0.363636364,0.166666667,0.333333333,0.222222222,0.25,0.4,0.307692308,0,0,0,0.222222222,0.333333333,0.266666667,0.363636364,0.5,0.285714286,0.222222222,0.333333333,0.166666667,0,0,0,0.363636364,0.5,0.285714286,0.307692308,0.4,0.25,0.266666667,0.333333333,0.222222222,0.194444444,0.333333333,0.245614035,0.076923077,0.181818182,0.108108108,0.5,0.5,0.5,0.5,0.333333333,0.5,0.416666672,0.518518527,0.420833342,0.52839507,0.708333343,0.753086434,0.716666684,0.77283952,0.428571429,0,0,0,7,4,2,1,3,2,4,2,3,1,2,1
shouldice,langevne,0.111111111,0.111111111,0.412037037,0.412037037,0.222222222,0.412037037,0.412037037,0.117647059,0.117647059,0.125,0.125,0.111111111,0.111111111,0.111111111,0.125,0.117647059,0.222222222,0.25,0.235294118,0.222222222,0.25,0.235294118,0,0,0,0.1,0.111111111,0.105263158,0,0,0,0.090909091,0.1,0.095238095,0.117647059,0.125,0.111111111,0,0,0,0,0,0,0.117647059,0.125,0.111111111,0.105263158,0.111111111,0.1,0.095238095,0.1,0.090909091,0.043478261,0.048780488,0.045977011,0,0,0,0,0,0,0.25,0,0,0.200000004,0.281481489,0.204444452,0.290370377,0.366666675,0.484848499,0.373333347,0.496969711,0.166666667,0,0,0,9,8,1,1,4,3,5,5,1,1,0,0
morse,langevne,0.125,0.125,0.441666667,0.441666667,0.125,0.441666667,0.441666667,0.153846154,0.153846154,0.2,0.2,0.125,0.125,0.125,0.2,0.153846154,0.125,0.2,0.153846154,0.125,0.2,0.153846154,0,0,0,0.111111111,0.166666667,0.133333333,0,0,0,0.1,0.142857143,0.117647059,0.153846154,0.2,0.125,0,0,0,0,0,0,0.153846154,0.2,0.125,0,0,0,0,0,0,0.048780488,0.076923077,0.059701493,0,0,0,0.25,0,0,0.25,0,0,0.194444448,0.305555562,0.197222228,0.312962969,0.388888896,0.523809535,0.394444456,0.536507947,0.25,0,0,0,5,8,1,1,2,3,3,5,-3,-1,-2,0
hadden,langlois,0.125,0.125,0.527777778,0.527777778,0.25,0.527777778,0.527777778,0.142857143,0.142857143,0.166666667,0.166666667,0.125,0.125,0.175,0.233333333,0.2,0.25,0.333333333,0.285714286,0.25,0.333333333,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0.166666667,0.125,0,0,0,0,0,0,0.142857143,0.166666667,0.125,0,0,0,0,0,0,0.048780488,0.064516129,0.055555556,0,0,0,0,0.25,0,0.25,0,0,0.222222229,0.264957272,0.230555569,0.342592602,0.47619049,0.569444463,0.490476217,0.583333351,0.25,0,0,0,6,8,2,2,2,3,4,5,-2,-1,-1,0
chace,langlois,0,0,0.441666667,0.441666667,0.125,0.441666667,0.441666667,0.153846154,0.153846154,0.2,0.2,0.125,0.125,0.125,0.2,0.153846154,0.125,0.2,0.153846154,0.125,0.2,0.153846154,0,0,0,0,0,0,0,0,0,0,0,0,0.153846154,0.2,0.125,0,0,0,0,0,0,0.153846154,0.2,0.125,0,0,0,0,0,0,0.024390244,0.038461538,0.029850746,0,0,0,0,0.25,0,0.25,0,0,0.24242425,0.343434355,0.248484861,0.355555567,0.444444458,0.619047642,0.455555578,0.63809526,0.125,0,0,0,5,8,1,2,2,3,3,5,-3,-1,-2,-1
mcgregor,langmuir,0.125,0.125,0.5,0.5,0.375,0.5,0.5,0.125,0.125,0.125,0.125,0.125,0.125,0.175,0.175,0.175,0.375,0.375,0.375,0.375,0.375,0.375,0,0,0,0.111111111,0.111111111,0.111111111,0,0,0,0.1,0.1,0.1,0.25,0.25,0.25,0,0,0,0,0,0,0.25,0.25,0.25,0.111111111,0.111111111,0.111111111,0.1,0.1,0.1,0.073170732,0.073170732,0.073170732,0.032258065,0.032258065,0.032258065,0,0.25,0,0,0,0.25,0.361111119,0.444444458,0.36944446,0.551515167,0.703703721,0.644444466,0.722222255,0.671111131,0.25,0,0,0,8,8,2,2,2,3,6,5,0,-1,1,0
mcguin,longeway,0.125,0.125,0.361111111,0.361111111,0.25,0.361111111,0.361111111,0.142857143,0.142857143,0.166666667,0.166666667,0.125,0.125,0.175,0.233333333,0.2,0.25,0.333333333,0.285714286,0.25,0.333333333,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0.166666667,0.125,0,0,0,0,0,0,0.142857143,0.166666667,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0,0,0.25,0.303030312,0.393939408,0.230555569,0.50222224,0.47619049,0.611111134,0.490476217,0.6277778,0.25,0,0,0,6,8,1,3,2,3,4,5,-2,-1,-1,-2
phippin,lepage,0.142857143,0.142857143,0.436507937,0.436507937,0.142857143,0.436507937,0.436507937,0.153846154,0.153846154,0.166666667,0.166666667,0.142857143,0.142857143,0.2,0.233333333,0.215384615,0.142857143,0.166666667,0.153846154,0.142857143,0.166666667,0.153846154,0,0,0,0,0,0,0,0,0,0,0,0,0.153846154,0.166666667,0.142857143,0,0,0,0,0,0,0.153846154,0.166666667,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.75,0.333333333,0.5,0.24242425,0.433333349,0.248484861,0.446666682,0.500000015,0.604938295,0.516666695,0.629629652,0.285714286,0,0,0,7,6,2,1,2,3,5,3,1,-1,2,1
sawyer,lapointe,0.125,0.125,0.527777778,0.527777778,0.25,0.527777778,0.527777778,0.142857143,0.142857143,0.166666667,0.166666667,0.125,0.125,0.125,0.166666667,0.142857143,0.25,0.333333333,0.285714286,0.25,0.333333333,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0.166666667,0.125,0,0,0,0,0,0,0.142857143,0.166666667,0.125,0,0,0,0,0,0,0.073170732,0.096774194,0.083333333,0,0,0,0,0,0,0.25,0,0,0.303030312,0.414141427,0.312121229,0.426262639,0.571428588,0.666666687,0.585714315,0.683333352,0.25,0,0,0,6,8,2,1,2,4,4,4,-2,-2,0,1
mill,lapp,0,0,0,0,0.25,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0,0,0,0,0,0,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.333333333,0,0.5,0.285714294,0.333333343,0.295238112,0.350000009,0.533333349,0.629629652,0.553333366,0.651851873,0.375,0,0,0,4,4,1,1,1,1,3,3,0,0,0,0
twentyman,laramie,0.111111111,0.111111111,0.417989418,0.417989418,0.333333333,0.417989418,0.417989418,0.125,0.125,0.142857143,0.142857143,0.111111111,0.111111111,0.155555556,0.2,0.175,0.333333333,0.428571429,0.375,0.333333333,0.428571429,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.142857143,0.111111111,0,0,0,0,0,0,0.125,0.142857143,0.111111111,0,0,0,0,0,0,0.02173913,0.027777778,0.024390244,0,0,0,0,0,0,0,0.25,0,0.333333343,0.494949514,0.344444464,0.422222237,0.466666681,0.545454567,0.480000025,0.565656586,0.277777778,0,0,0,9,7,3,1,2,4,7,3,2,-2,4,2
moodie,lariviere,0.222222222,0.222222222,0.518518519,0.518518519,0.222222222,0.518518519,0.518518519,0.266666667,0.266666667,0.333333333,0.333333333,0.222222222,0.222222222,0.222222222,0.333333333,0.266666667,0.222222222,0.333333333,0.266666667,0.222222222,0.333333333,0.266666667,0.125,0.2,0.153846154,0.2,0.285714286,0.235294118,0,0,0,0.090909091,0.125,0.105263158,0.266666667,0.333333333,0.222222222,0.153846154,0.2,0.125,0,0,0,0.266666667,0.333333333,0.222222222,0.117647059,0.142857143,0.1,0,0,0,0.086956522,0.129032258,0.103896104,0.055555556,0.095238095,0.070175439,0,0,0.25,0.25,0,0,0.256410259,0.341880349,0.258974364,0.352136759,0.476190482,0.555555567,0.480952391,0.572222233,0.388888889,0,0,0,6,9,1,1,4,5,2,4,-3,-1,-2,0
mcneil,laskey,0,0,0.444444444,0.444444444,0.333333333,0.444444444,0.444444444,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0.166666667,0.166666667,0,0,0,0,0,0,0.166666667,0.166666667,0.166666667,0,0,0,0,0,0,0.032258065,0.032258065,0.032258065,0,0,0,0.25,0.25,0,0,0,0,0.266666675,0.377777791,0.276666683,0.391111124,0.47619049,0.541666687,0.490476217,0.558333352,0.166666667,0,0,0,6,6,1,2,2,2,4,4,0,0,0,-1
munro,larochelle,0.1,0.1,0.533333333,0.533333333,0.2,0.533333333,0.533333333,0.266666667,0.266666667,0.4,0.4,0.2,0.2,0.2,0.4,0.266666667,0.2,0.4,0.266666667,0.2,0.4,0.266666667,0.111111111,0.25,0.153846154,0.090909091,0.166666667,0.117647059,0,0,0,0,0,0,0.266666667,0.4,0.2,0.153846154,0.25,0.111111111,0,0,0,0.266666667,0.4,0.2,0.117647059,0.166666667,0.090909091,0,0,0,0.039215686,0.076923077,0.051948052,0.048780488,0.125,0.070175439,0,0,0,0.25,0,0,0.230769235,0.324786333,0.235897445,0.335042743,0.50000001,0.603174618,0.51111113,0.622222236,0.3,0,0,0,5,10,2,1,2,4,3,6,-5,-2,-3,1
minton,larue,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066666667,0.08,0.072727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.121212125,0.24242425,0.12424243,0.250505057,0.190476196,0.333333343,0.195238105,0.344444454,0.166666667,0,0,0,6,5,2,1,2,3,4,2,1,-1,2,1
lawson,laroche,0.285714286,0.285714286,0.642857143,0.714285714,0.428571429,0.714285714,0.714285714,0.307692308,0.307692308,0.333333333,0.333333333,0.285714286,0.285714286,0.285714286,0.333333333,0.307692308,0.428571429,0.5,0.461538462,0.428571429,0.5,0.461538462,0.166666667,0.2,0.181818182,0.25,0.285714286,0.266666667,0,0,0,0.222222222,0.25,0.235294118,0.461538462,0.5,0.428571429,0.181818182,0.2,0.166666667,0,0,0,0.461538462,0.5,0.428571429,0.266666667,0.285714286,0.25,0.235294118,0.25,0.222222222,0.194444444,0.225806452,0.208955224,0.115384615,0.142857143,0.127659574,0.5,0.5,0.5,0.75,0.333333333,0.5,0.518518527,0.522222233,0.525925941,0.535555565,0.666666678,0.722222239,0.676190495,0.738888904,0.428571429,0.095238095,0.095238095,0.095238095,6,7,2,1,2,3,4,4,-1,-1,0,1
trudel,latimer,0.142857143,0.142857143,0.53968254,0.53968254,0.571428571,0.53968254,0.53968254,0.153846154,0.153846154,0.166666667,0.166666667,0.142857143,0.142857143,0.228571429,0.266666667,0.246153846,0.571428571,0.666666667,0.615384615,0.571428571,0.666666667,0.615384615,0,0,0,0,0,0,0,0,0,0,0,0,0.307692308,0.333333333,0.285714286,0,0,0,0,0,0,0.307692308,0.333333333,0.285714286,0,0,0,0,0,0,0.055555556,0.064516129,0.059701493,0,0,0,0,0,0,0,0,0,0.444444458,0.45555557,0.462962992,0.471111125,0.571428588,0.63888891,0.595238132,0.663888909,0.285714286,0,0,0,6,7,2,3,2,3,4,4,-1,-1,0,-1
bedard,latouche,0,0,0.430555556,0.430555556,0.25,0.430555556,0.430555556,0.142857143,0.142857143,0.166666667,0.166666667,0.125,0.125,0.15,0.2,0.171428571,0.25,0.333333333,0.285714286,0.25,0.333333333,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0.166666667,0.125,0,0,0,0,0,0,0.142857143,0.166666667,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.5,0.5,0.25,0.25,0.303030312,0.393939408,0.312121229,0.325925936,0.571428588,0.611111134,0.585714315,0.633333355,0.3125,0,0,0,6,8,2,1,2,4,4,4,-2,-2,0,1
mahon,lawler,0.166666667,0.166666667,0.455555556,0.455555556,0.166666667,0.455555556,0.455555556,0.181818182,0.181818182,0.2,0.2,0.166666667,0.166666667,0.166666667,0.2,0.181818182,0.166666667,0.2,0.181818182,0.166666667,0.2,0.181818182,0,0,0,0,0,0,0,0,0,0,0,0,0.181818182,0.2,0.166666667,0,0,0,0,0,0,0.181818182,0.2,0.166666667,0,0,0,0,0,0,0.064516129,0.076923077,0.070175439,0,0,0,0.25,0.25,0.5,0.25,0,0.25,0.296296305,0.444444458,0.303703719,0.456790136,0.444444458,0.571428588,0.455555578,0.587301603,0.333333333,0,0,0,5,6,2,2,2,2,3,4,-1,0,-1,0
stringer,laurenielle,0.272727273,0.272727273,0.537878788,0.537878788,0.363636364,0.537878788,0.537878788,0.105263158,0.105263158,0.125,0.125,0.090909091,0.090909091,0.254545455,0.35,0.294736842,0.363636364,0.5,0.421052632,0.363636364,0.5,0.421052632,0,0,0,0,0,0,0,0,0,0,0,0,0.315789474,0.375,0.272727273,0,0,0,0,0,0,0.315789474,0.375,0.272727273,0,0,0,0,0,0,0.089285714,0.12195122,0.103092784,0.086956522,0.129032258,0.103896104,0.25,0.25,0.25,0.5,0.25,0.25,0.333333343,0.420634934,0.423076946,0.434920647,0.59259261,0.666666687,0.614814851,0.686666685,0.5,0,0,0,8,11,2,1,2,6,6,5,-3,-4,1,1
picard,law,0.166666667,0.166666667,0.5,0.5,0.166666667,0.5,0.5,0.222222222,0.222222222,0.333333333,0.333333333,0.166666667,0.166666667,0.166666667,0.333333333,0.222222222,0.166666667,0.333333333,0.222222222,0.166666667,0.333333333,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222,0.333333333,0.166666667,0,0,0,0,0,0,0.222222222,0.333333333,0.166666667,0,0,0,0,0,0,0.032258065,0.0625,0.042553191,0,0,0,0,0.5,0.25,0,0,0,0.380952392,0.402777791,0.39047621,0.419444457,0.380952392,0.541666687,0.39047621,0.558333352,0.166666667,0,0,0,6,3,2,1,2,1,4,2,3,1,2,1
woodhead,lawrence,0,0,0.5,0.5,0.375,0.5,0.5,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.375,0.375,0.375,0.375,0.375,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0,0,0,0,0,0,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.25,0.256410264,0.407407423,0.344444464,0.42592594,0.444444458,0.488888907,0.459259285,0.511111128,0.1875,0,0,0,8,8,2,1,4,3,4,5,0,1,-1,1
robitaille,lorance,0.3,0.3,0.573809524,0.573809524,0.5,0.573809524,0.573809524,0.117647059,0.117647059,0.142857143,0.142857143,0.1,0.1,0.14,0.2,0.164705882,0.5,0.714285714,0.588235294,0.5,0.714285714,0.588235294,0,0,0,0.090909091,0.125,0.105263158,0,0,0,0.083333333,0.111111111,0.095238095,0.352941176,0.428571429,0.3,0,0,0,0,0,0,0.352941176,0.428571429,0.3,0,0,0,0,0,0,0.078431373,0.111111111,0.091954023,0,0,0,0,0,0,0.5,0,0.25,0.416666677,0.509259274,0.430555577,0.446153856,0.57575759,0.601851871,0.593939424,0.62222224,0.45,0,0,0,10,7,1,1,5,3,5,4,3,2,1,0
mcginness,lawson,0.111111111,0.111111111,0.425925926,0.425925926,0.222222222,0.425925926,0.425925926,0.133333333,0.133333333,0.166666667,0.166666667,0.111111111,0.111111111,0.155555556,0.233333333,0.186666667,0.222222222,0.333333333,0.266666667,0.222222222,0.333333333,0.266666667,0,0,0,0,0,0,0,0,0,0,0,0,0.133333333,0.166666667,0.111111111,0,0,0,0,0,0,0.133333333,0.166666667,0.111111111,0,0,0,0,0,0,0.02173913,0.032258065,0.025974026,0,0,0,0.5,0.75,0.25,0.25,0.25,0.25,0.277777786,0.361111124,0.286111126,0.372222235,0.466666681,0.494949514,0.483333361,0.515151533,0.333333333,0,0,0,9,6,2,2,2,2,7,4,3,0,3,0
mcfarlane,laycock,0.111111111,0.111111111,0.335978836,0.335978836,0.333333333,0.335978836,0.335978836,0.25,0.25,0.285714286,0.285714286,0.222222222,0.222222222,0.222222222,0.285714286,0.25,0.333333333,0.428571429,0.375,0.333333333,0.428571429,0.375,0.125,0.166666667,0.142857143,0.1,0.125,0.111111111,0,0,0,0,0,0,0.25,0.285714286,0.222222222,0,0,0,0,0,0,0.25,0.285714286,0.222222222,0,0,0,0,0,0,0.043478261,0.055555556,0.048780488,0.055555556,0.076923077,0.064516129,0.25,0.25,0.25,0.25,0.25,0.25,0.361111119,0.444444458,0.36944446,0.459259272,0.633333349,0.636363658,0.646666694,0.660606081,0.166666667,0,0,0,9,7,1,2,3,2,6,5,2,1,1,-1
fetherston,lach,0.1,0.1,0.45,0.45,0.1,0.45,0.45,0.142857143,0.142857143,0.25,0.25,0.1,0.1,0.1,0.25,0.142857143,0.1,0.25,0.142857143,0.1,0.25,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0.25,0.1,0,0,0,0,0,0,0.142857143,0.25,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.153846158,0.247863256,0.158974368,0.254700862,0.24242425,0.361111124,0.248484861,0.372222235,0.2,0,0,0,10,4,3,1,3,1,7,3,6,2,4,2
sears,leach,0.4,0.4,0.6,0.6,0.4,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.25,0.25,0.25,0.166666667,0.166666667,0.166666667,0,0,0,0,0,0,0.4,0.4,0.4,0.25,0.25,0.25,0,0,0,0.4,0.4,0.4,0.166666667,0.166666667,0.166666667,0,0,0,0.230769231,0.230769231,0.230769231,0.125,0.125,0.125,0.25,0.5,0.5,0.25,0,0.25,0.523809535,0.714285731,0.533333353,0.736507952,0.611111124,0.714285731,0.622222245,0.736507952,0.4,0,0,0,5,5,1,1,2,2,3,3,0,0,0,0
