ln71,ln81,edit,dl,jaro,jw,bag,pw,sw,lcs3avg,lcs2avg,lcs3sht,lcs2sht,lcs3long,lcs2long,SWlong,SWsht,SWavg,1gramslong,1gramssht,1gramsavg,pad1gramslong,pad1gramssht,pad1gramsavg,2gramslong,2gramssht,2gramsavg,pad2gramslong,pad2gramssht,pad2gramsavg,3gramslong,3gramssht,3gramsavg,pad3gramslong,pad3gramssht,pad3gramsavg,pos1gramsavg,pos1gramssht,pos1gramslong,pos2gramsavg,pos2gramssht,pos2gramslong,pos3gramsavg,pos3gramssht,pos3gramslong,padpos1gramsavg,padpos1gramssht,padpos1gramslong,padpos2gramsavg,padpos2gramssht,padpos2gramslong,padpos3gramsavg,padpos3gramssht,padpos3gramslong,padskipgramslong,padskipgramssht,padskipgramsavg,skipgramslong,skipgramssht,skipgramsavg,Soundex,Phonex,Phonix,NYSIIS,D-Metaphone,FuzSoundex,Genjac2j,Genjac3j,Genjac2jw,Genjac3jw,Mong2j,Mong3j,Mong2jw,Mong3jw,editex,SAPSavg,SAPSsht,SAPSlong,count,len1,len2,s1,s2,v1,v2,c1,c2,difflen,diffvow,diffcons,diffsyl
josephine,josie,0.555555556,0.555555556,0.785185185,0.84962963,0.555555556,0.84962963,0.84962963,0.428571429,0.428571429,0.6,0.6,0.333333333,0.333333333,0.377777778,0.68,0.485714286,0.555555556,1,0.714285714,0.555555556,1,0.714285714,0.25,0.5,0.333333333,0.4,0.666666667,0.5,0.142857143,0.333333333,0.2,0.363636364,0.571428571,0.444444444,0.571428571,0.8,0.444444444,0.333333333,0.5,0.25,0.2,0.333333333,0.142857143,0.571428571,0.8,0.444444444,0.375,0.5,0.3,0.333333333,0.428571429,0.272727273,0.369565217,0.653846154,0.472222222,0.25,0.5625,0.346153846,0.5,0.5,0.5,0.75,0,0.5,0.533333337,0.55555556,0.54000001,0.563636368,0.733333343,0.757575772,0.743333352,0.773737387,0.555555556,0.341463415,0.5,0.259259259,2,9,5,1,1,4,3,5,2,4,1,3,0
josephine,josphine,0.888888889,0.888888889,0.962962963,0.974074074,0.888888889,0.974074074,0.974074074,0.941176471,0.941176471,1,1,0.888888889,0.888888889,0.755555556,0.85,0.8,0.888888889,1,0.941176471,0.888888889,1,0.941176471,0.75,0.857142857,0.8,0.8,0.888888889,0.842105263,0.571428571,0.666666667,0.615384615,0.727272727,0.8,0.761904762,0.941176471,1,0.888888889,0.8,0.857142857,0.75,0.615384615,0.666666667,0.571428571,0.941176471,1,0.888888889,0.842105263,0.888888889,0.8,0.761904762,0.8,0.727272727,0.760869565,0.853658537,0.804597701,0.694444444,0.806451613,0.746268657,1,1,1,0.75,0,1,0.866666669,0.868686871,0.870000005,0.872727275,0.933333337,0.919191924,0.94000001,0.927272732,0.888888889,0.666666667,0.761904762,0.592592593,1,9,8,1,1,4,3,5,5,1,1,0,0
josephine,mary,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088888889,0.2,0.123076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.102564106,0.205128211,0.10512821,0.211965818,0.133333337,0.24242425,0.136666673,0.250505057,0.166666667,0,0,0,1,9,4,1,2,4,1,5,3,5,3,2,-1
joshebeth,jessie,0.333333333,0.333333333,0.62037037,0.658333333,0.444444444,0.658333333,0.658333333,0.133333333,0.133333333,0.166666667,0.166666667,0.111111111,0.111111111,0.266666667,0.4,0.32,0.444444444,0.666666667,0.533333333,0.444444444,0.666666667,0.533333333,0,0,0,0.1,0.142857143,0.117647059,0,0,0,0.090909091,0.125,0.105263158,0.4,0.5,0.333333333,0,0,0,0,0,0,0.4,0.5,0.333333333,0.117647059,0.142857143,0.1,0.105263158,0.125,0.090909091,0.152173913,0.225806452,0.181818182,0.111111111,0.19047619,0.140350877,0.5,0.5,0.5,0.75,0,0.5,0.393939403,0.525252537,0.513333356,0.537373749,0.633333349,0.676767696,0.646666694,0.692929311,0.444444444,0,0,0,1,9,6,3,1,3,3,6,3,3,0,3,2
joshua,joshua,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,8,6,6,2,2,3,3,3,3,0,0,0,0
joshua,josua,0.833333333,0.833333333,0.944444444,0.961111111,0.833333333,0.961111111,0.961111111,0.545454545,0.909090909,0.6,1,0.5,0.833333333,0.633333333,0.76,0.690909091,0.833333333,1,0.909090909,0.833333333,1,0.909090909,0.6,0.75,0.666666667,0.714285714,0.833333333,0.769230769,0.25,0.333333333,0.285714286,0.625,0.714285714,0.666666667,0.909090909,1,0.833333333,0.666666667,0.75,0.6,0.285714286,0.333333333,0.25,0.909090909,1,0.833333333,0.769230769,0.833333333,0.714285714,0.666666667,0.714285714,0.625,0.64516129,0.769230769,0.701754386,0.523809524,0.6875,0.594594595,1,1,1,1,0,1,0.809523812,0.819444448,0.814285721,0.825000003,0.90476191,0.888888896,0.909523819,0.900000006,0.833333333,0.903225806,0.933333333,0.875,1,6,5,2,2,3,3,3,2,1,0,1,0
joshue,joshua,0.833333333,0.833333333,0.888888889,0.933333333,0.833333333,0.933333333,0.933333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.9,0.9,0.9,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.8,0.8,0.8,0.714285714,0.714285714,0.714285714,0.75,0.75,0.75,0.625,0.625,0.625,0.833333333,0.833333333,0.833333333,0.8,0.8,0.8,0.75,0.75,0.75,0.833333333,0.833333333,0.833333333,0.714285714,0.714285714,0.714285714,0.625,0.625,0.625,0.774193548,0.774193548,0.774193548,0.761904762,0.761904762,0.761904762,1,1,1,1,0,1,0.90476191,0.916666672,0.909523819,0.925000004,0.90476191,0.916666672,0.909523819,0.925000004,0.916666667,0.903225806,0.933333333,0.875,1,6,6,1,2,3,3,3,3,0,0,0,-1
josiah,josiah,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,7,6,6,2,2,3,3,3,3,0,0,0,0
josphine,josephine,0.888888889,0.888888889,0.962962963,0.974074074,0.888888889,0.974074074,0.974074074,0.941176471,0.941176471,1,1,0.888888889,0.888888889,0.755555556,0.85,0.8,0.888888889,1,0.941176471,0.888888889,1,0.941176471,0.75,0.857142857,0.8,0.8,0.888888889,0.842105263,0.571428571,0.666666667,0.615384615,0.727272727,0.8,0.761904762,0.941176471,1,0.888888889,0.8,0.857142857,0.75,0.615384615,0.666666667,0.571428571,0.941176471,1,0.888888889,0.842105263,0.888888889,0.8,0.761904762,0.8,0.727272727,0.760869565,0.853658537,0.804597701,0.694444444,0.806451613,0.746268657,1,1,1,0.75,0,1,0.866666669,0.868686871,0.870000005,0.872727275,0.962962965,0.955555558,0.966666672,0.960000002,0.888888889,0.666666667,0.761904762,0.592592593,1,8,9,1,1,3,4,5,5,-1,-1,0,0
jossena,georgena,0.5,0.5,0.607142857,0.607142857,0.5,0.607142857,0.607142857,0.4,0.4,0.428571429,0.428571429,0.375,0.375,0.375,0.428571429,0.4,0.5,0.571428571,0.533333333,0.5,0.571428571,0.533333333,0.285714286,0.333333333,0.307692308,0.333333333,0.375,0.352941176,0.166666667,0.2,0.181818182,0.3,0.333333333,0.315789474,0.533333333,0.571428571,0.5,0.307692308,0.333333333,0.285714286,0.181818182,0.2,0.166666667,0.533333333,0.571428571,0.5,0.352941176,0.375,0.333333333,0.315789474,0.333333333,0.3,0.317073171,0.361111111,0.337662338,0.225806452,0.269230769,0.245614035,0.25,1,0.5,0.25,0,0,0.629629638,0.677777791,0.637037052,0.691111124,0.708333343,0.753086434,0.716666684,0.767901248,0.5,0.086956522,0.090909091,0.083333333,1,7,8,3,3,3,4,4,4,-1,-1,0,0
judge,j,0.2,0.2,0.733333333,0.733333333,0.2,0.733333333,0.733333333,0.333333333,0.333333333,1,1,0.2,0.2,0.2,1,0.333333333,0.2,1,0.333333333,0.2,1,0.333333333,0,0,0,0.166666667,0.5,0.25,0,0,0,0.142857143,0.333333333,0.2,0.333333333,1,0.2,0,0,0,0,0,0,0.333333333,1,0.2,0.25,0.5,0.166666667,0.2,0.333333333,0.142857143,0.076923077,0.333333333,0.125,0,0,0,0.5,0.5,0.75,0.333333333,0,0.5,0.277777781,0.365079369,0.283333341,0.371428575,0.388888896,0.523809535,0.394444456,0.536507947,0.2,0.210526316,0.333333333,0.153846154,1,5,1,1,1,2,0,3,1,4,2,2,0
judith,judith,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,2,2,2,2,4,4,0,0,0,0
judson,judson,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,2,2,2,2,4,4,0,0,0,0
julee,julia,0.6,0.6,0.733333333,0.813333333,0.6,0.813333333,0.813333333,0.6,0.6,0.6,0.6,0.6,0.6,0.76,0.76,0.76,0.6,0.6,0.6,0.6,0.6,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.333333333,0.333333333,0.333333333,0.428571429,0.428571429,0.428571429,0.6,0.6,0.6,0.5,0.5,0.5,0.333333333,0.333333333,0.333333333,0.6,0.6,0.6,0.5,0.5,0.5,0.428571429,0.428571429,0.428571429,0.461538462,0.461538462,0.461538462,0.375,0.375,0.375,1,1,1,0.75,0,1,0.619047625,0.809523821,0.623809533,0.822222233,0.722222229,0.809523821,0.727777789,0.822222233,0.8,0.866666667,0.866666667,0.866666667,1,5,5,1,2,3,3,2,2,0,0,0,-1
jules,jules,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,5,2,2,2,2,3,3,0,0,0,0
jules,julien,0.666666667,0.666666667,0.822222222,0.875555556,0.666666667,0.875555556,0.875555556,0.545454545,0.545454545,0.6,0.6,0.5,0.5,0.566666667,0.68,0.618181818,0.666666667,0.8,0.727272727,0.666666667,0.8,0.727272727,0.4,0.5,0.444444444,0.428571429,0.5,0.461538462,0.25,0.333333333,0.285714286,0.375,0.428571429,0.4,0.727272727,0.8,0.666666667,0.444444444,0.5,0.4,0.285714286,0.333333333,0.25,0.727272727,0.8,0.666666667,0.461538462,0.5,0.428571429,0.4,0.428571429,0.375,0.483870968,0.576923077,0.526315789,0.380952381,0.5,0.432432432,0.75,0.75,0.75,0.75,0,0.75,0.714285723,0.736111119,0.72380954,0.750000007,0.833333343,0.841269851,0.844444464,0.857142866,0.666666667,0,0,0,1,5,6,2,2,2,3,3,3,-1,-1,0,0
julia,juelea,0.666666667,0.666666667,0.822222222,0.857777778,0.666666667,0.857777778,0.857777778,0.363636364,0.363636364,0.4,0.4,0.333333333,0.333333333,0.533333333,0.64,0.581818182,0.666666667,0.8,0.727272727,0.666666667,0.8,0.727272727,0.2,0.25,0.222222222,0.428571429,0.5,0.461538462,0,0,0,0.375,0.428571429,0.4,0.727272727,0.8,0.666666667,0.222222222,0.25,0.2,0,0,0,0.727272727,0.8,0.666666667,0.461538462,0.5,0.428571429,0.4,0.428571429,0.375,0.419354839,0.5,0.456140351,0.285714286,0.375,0.324324324,1,1,1,1,0,1,0.714285723,0.736111119,0.72380954,0.750000007,0.833333343,0.841269851,0.844444464,0.857142866,0.833333333,0.774193548,0.8,0.75,1,5,6,2,2,3,4,2,2,-1,-1,0,0
julia,julai,0.6,0.8,0.933333333,0.953333333,1,0.953333333,0.953333333,0.6,0.6,0.6,0.6,0.6,0.6,0.76,0.76,0.76,1,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.333333333,0.333333333,0.333333333,0.428571429,0.428571429,0.428571429,1,1,1,0.5,0.5,0.5,0.333333333,0.333333333,0.333333333,1,1,1,0.5,0.5,0.5,0.428571429,0.428571429,0.428571429,0.692307692,0.692307692,0.692307692,0.625,0.625,0.625,1,1,1,1,0,1,0.833333343,0.841269851,0.850000024,0.860317469,0.833333343,0.841269851,0.850000024,0.860317469,0.8,0.8,0.8,0.8,1,5,5,2,2,3,3,2,2,0,0,0,0
julia,julia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,18,5,5,2,2,3,3,2,2,0,0,0,0
julia,julian,0.833333333,0.833333333,0.944444444,0.966666667,0.833333333,0.966666667,0.966666667,0.909090909,0.909090909,1,1,0.833333333,0.833333333,0.833333333,1,0.909090909,0.833333333,1,0.909090909,0.833333333,1,0.909090909,0.8,1,0.888888889,0.714285714,0.833333333,0.769230769,0.75,1,0.857142857,0.625,0.714285714,0.666666667,0.909090909,1,0.833333333,0.888888889,1,0.8,0.857142857,1,0.75,0.909090909,1,0.833333333,0.769230769,0.833333333,0.714285714,0.666666667,0.714285714,0.625,0.741935484,0.884615385,0.807017544,0.761904762,1,0.864864865,0.75,0.75,0.75,0.75,0,0.75,0.809523812,0.819444448,0.814285721,0.827777781,0.944444448,0.93650794,0.950000008,0.946031749,0.833333333,0.666666667,0.8,0.571428571,1,5,6,2,2,3,3,2,3,-1,0,-1,0
julia,juliana,0.714285714,0.714285714,0.904761905,0.942857143,0.714285714,0.942857143,0.942857143,0.833333333,0.833333333,1,1,0.714285714,0.714285714,0.714285714,1,0.833333333,0.714285714,1,0.833333333,0.714285714,1,0.833333333,0.666666667,1,0.8,0.75,1,0.857142857,0.6,1,0.75,0.666666667,0.857142857,0.75,0.833333333,1,0.714285714,0.8,1,0.666666667,0.75,1,0.6,0.833333333,1,0.714285714,0.857142857,1,0.75,0.75,0.857142857,0.666666667,0.638888889,0.884615385,0.741935484,0.615384615,1,0.761904762,0.75,0.75,0.75,0.75,0,0.75,0.75,0.753086421,0.75,0.758024693,1,0.96825397,1,0.974603176,0.785714286,0.594594595,0.733333333,0.5,1,5,7,2,3,3,4,2,3,-2,-1,-1,-1
julia,juliann,0.714285714,0.714285714,0.904761905,0.942857143,0.714285714,0.942857143,0.942857143,0.833333333,0.833333333,1,1,0.714285714,0.714285714,0.714285714,1,0.833333333,0.714285714,1,0.833333333,0.714285714,1,0.833333333,0.666666667,1,0.8,0.625,0.833333333,0.714285714,0.6,1,0.75,0.555555556,0.714285714,0.625,0.833333333,1,0.714285714,0.8,1,0.666666667,0.75,1,0.6,0.833333333,1,0.714285714,0.714285714,0.833333333,0.625,0.625,0.714285714,0.555555556,0.583333333,0.807692308,0.677419355,0.615384615,1,0.761904762,0.75,0.75,0.75,0.75,0,0.75,0.708333336,0.728395065,0.712500006,0.733333336,0.944444448,0.93650794,0.950000008,0.942857146,0.857142857,0.594594595,0.733333333,0.5,1,5,7,2,2,3,3,2,4,-2,0,-2,0
julia,julie,0.8,0.8,0.866666667,0.92,0.8,0.92,0.92,0.8,0.8,0.8,0.8,0.8,0.8,0.88,0.88,0.88,0.8,0.8,0.8,0.8,0.8,0.8,0.75,0.75,0.75,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.571428571,0.571428571,0.571428571,0.8,0.8,0.8,0.75,0.75,0.75,0.666666667,0.666666667,0.666666667,0.8,0.8,0.8,0.666666667,0.666666667,0.666666667,0.571428571,0.571428571,0.571428571,0.730769231,0.730769231,0.730769231,0.6875,0.6875,0.6875,1,1,1,0.75,0,1,0.888888896,0.90476191,0.894444456,0.914285719,0.888888896,0.90476191,0.894444456,0.914285719,0.9,0.896551724,0.928571429,0.866666667,3,5,5,2,1,3,3,2,2,0,0,0,1
julia,julienne,0.5,0.5,0.766666667,0.86,0.5,0.86,0.86,0.615384615,0.615384615,0.8,0.8,0.5,0.5,0.55,0.88,0.676923077,0.5,0.8,0.615384615,0.5,0.8,0.615384615,0.428571429,0.75,0.545454545,0.444444444,0.666666667,0.533333333,0.333333333,0.666666667,0.444444444,0.4,0.571428571,0.470588235,0.615384615,0.8,0.5,0.545454545,0.75,0.428571429,0.444444444,0.666666667,0.333333333,0.615384615,0.8,0.5,0.533333333,0.666666667,0.444444444,0.470588235,0.571428571,0.4,0.390243902,0.615384615,0.47761194,0.35483871,0.6875,0.468085106,0.75,0.75,0.75,0.75,0,0.75,0.592592597,0.611111116,0.596296304,0.620000005,0.888888896,0.873015881,0.894444456,0.885714293,0.75,0.486486486,0.6,0.409090909,1,5,8,2,1,3,4,2,4,-3,-1,-2,1
julia,julya,0.8,0.8,0.866666667,0.906666667,0.8,0.906666667,0.906666667,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.8,0.8,0.8,0.8,0.8,0.8,0.5,0.5,0.5,0.666666667,0.666666667,0.666666667,0.333333333,0.333333333,0.333333333,0.571428571,0.571428571,0.571428571,0.8,0.8,0.8,0.5,0.5,0.5,0.333333333,0.333333333,0.333333333,0.8,0.8,0.8,0.666666667,0.666666667,0.666666667,0.571428571,0.571428571,0.571428571,0.653846154,0.653846154,0.653846154,0.5625,0.5625,0.5625,1,1,1,1,0,1,0.888888896,0.90476191,0.894444456,0.914285719,0.888888896,0.90476191,0.894444456,0.914285719,0.9,0.866666667,0.866666667,0.866666667,1,5,5,2,2,3,2,2,3,0,1,-1,0
julian,jule,0.5,0.5,0.75,0.825,0.5,0.825,0.825,0.6,0.6,0.75,0.75,0.5,0.5,0.566666667,0.85,0.68,0.5,0.75,0.6,0.5,0.75,0.6,0.4,0.666666667,0.5,0.428571429,0.6,0.5,0.25,0.5,0.333333333,0.375,0.5,0.428571429,0.6,0.75,0.5,0.5,0.666666667,0.4,0.333333333,0.5,0.25,0.6,0.75,0.5,0.5,0.6,0.428571429,0.428571429,0.5,0.375,0.35483871,0.523809524,0.423076923,0.285714286,0.545454545,0.375,0.75,0.75,0.75,0.75,0,0.75,0.619047625,0.638888896,0.623809533,0.650000006,0.619047625,0.708333343,0.623809533,0.719444454,0.666666667,0.470588235,0.615384615,0.380952381,1,6,4,2,1,3,2,3,2,2,1,1,1
julian,julia,0.833333333,0.833333333,0.944444444,0.966666667,0.833333333,0.966666667,0.966666667,0.909090909,0.909090909,1,1,0.833333333,0.833333333,0.833333333,1,0.909090909,0.833333333,1,0.909090909,0.833333333,1,0.909090909,0.8,1,0.888888889,0.714285714,0.833333333,0.769230769,0.75,1,0.857142857,0.625,0.714285714,0.666666667,0.909090909,1,0.833333333,0.888888889,1,0.8,0.857142857,1,0.75,0.909090909,1,0.833333333,0.769230769,0.833333333,0.714285714,0.666666667,0.714285714,0.625,0.741935484,0.884615385,0.807017544,0.761904762,1,0.864864865,0.75,0.75,0.75,0.75,0,0.75,0.809523812,0.819444448,0.814285721,0.827777781,0.90476191,0.916666672,0.909523819,0.925000004,0.833333333,0.666666667,0.8,0.571428571,1,6,5,2,2,3,3,3,2,1,0,1,0
julian,juliann,0.857142857,0.857142857,0.952380952,0.971428571,0.857142857,0.971428571,0.971428571,0.923076923,0.923076923,1,1,0.857142857,0.857142857,0.857142857,1,0.923076923,0.857142857,1,0.923076923,0.857142857,1,0.923076923,0.833333333,1,0.909090909,0.875,1,0.933333333,0.8,1,0.888888889,0.777777778,0.875,0.823529412,0.923076923,1,0.857142857,0.909090909,1,0.833333333,0.888888889,1,0.8,0.923076923,1,0.857142857,0.933333333,1,0.875,0.823529412,0.875,0.777777778,0.805555556,0.935483871,0.865671642,0.807692308,1,0.893617021,1,1,1,1,0,1,0.875,0.864197532,0.875,0.869135804,1,0.972222224,1,0.977777779,1,0.930232558,0.952380952,0.909090909,1,6,7,2,2,3,3,3,4,-1,0,-1,0
juliana,juliane,0.857142857,0.857142857,0.904761905,0.942857143,0.857142857,0.942857143,0.942857143,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.914285714,0.914285714,0.914285714,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.833333333,0.833333333,0.833333333,0.75,0.75,0.75,0.8,0.8,0.8,0.666666667,0.666666667,0.666666667,0.857142857,0.857142857,0.857142857,0.833333333,0.833333333,0.833333333,0.8,0.8,0.8,0.857142857,0.857142857,0.857142857,0.75,0.75,0.75,0.666666667,0.666666667,0.666666667,0.805555556,0.805555556,0.805555556,0.807692308,0.807692308,0.807692308,1,1,1,1,0,1,0.916666672,0.92592593,0.920833342,0.933333337,0.916666672,0.92592593,0.925000012,0.933333337,0.928571429,0.930232558,0.952380952,0.909090909,1,7,7,3,1,4,4,3,3,0,0,0,2
julie,julia,0.8,0.8,0.866666667,0.92,0.8,0.92,0.92,0.8,0.8,0.8,0.8,0.8,0.8,0.88,0.88,0.88,0.8,0.8,0.8,0.8,0.8,0.8,0.75,0.75,0.75,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.571428571,0.571428571,0.571428571,0.8,0.8,0.8,0.75,0.75,0.75,0.666666667,0.666666667,0.666666667,0.8,0.8,0.8,0.666666667,0.666666667,0.666666667,0.571428571,0.571428571,0.571428571,0.730769231,0.730769231,0.730769231,0.6875,0.6875,0.6875,1,1,1,0.75,0,1,0.888888896,0.90476191,0.894444456,0.914285719,0.888888896,0.90476191,0.894444456,0.914285719,0.9,0.896551724,0.928571429,0.866666667,2,5,5,1,2,3,3,2,2,0,0,0,-1
julie,julie,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,5,1,1,3,3,2,2,0,0,0,0
juliet,juliette,0.75,0.75,0.916666667,0.95,0.75,0.95,0.95,0.857142857,0.857142857,1,1,0.75,0.75,0.75,1,0.857142857,0.75,1,0.857142857,0.75,1,0.857142857,0.714285714,1,0.833333333,0.666666667,0.857142857,0.75,0.666666667,1,0.8,0.6,0.75,0.666666667,0.857142857,1,0.75,0.833333333,1,0.714285714,0.8,1,0.666666667,0.857142857,1,0.75,0.75,0.857142857,0.666666667,0.666666667,0.75,0.6,0.682926829,0.903225806,0.777777778,0.677419355,1,0.807692308,1,0.75,1,1,0,1,0.740740743,0.755555558,0.74444445,0.762222224,0.952380955,0.944444448,0.957142864,0.952777781,0.875,0.930232558,0.952380952,0.909090909,2,6,8,2,1,3,4,3,4,-2,-1,-1,1
juliette,julette,0.875,0.875,0.958333333,0.970833333,0.875,0.970833333,0.970833333,0.933333333,0.933333333,1,1,0.875,0.875,0.725,0.828571429,0.773333333,0.875,1,0.933333333,0.875,1,0.933333333,0.714285714,0.833333333,0.769230769,0.777777778,0.875,0.823529412,0.5,0.6,0.545454545,0.7,0.777777778,0.736842105,0.933333333,1,0.875,0.769230769,0.833333333,0.714285714,0.545454545,0.6,0.5,0.933333333,1,0.875,0.823529412,0.875,0.777777778,0.736842105,0.777777778,0.7,0.731707317,0.833333333,0.779220779,0.64516129,0.769230769,0.701754386,1,1,1,1,0,1,0.851851854,0.855555558,0.855555561,0.860000002,0.92592593,0.911111116,0.929629637,0.920000005,0.875,0.930232558,0.952380952,0.909090909,1,8,7,1,1,4,3,4,4,1,1,0,0
julius,juibus,0.666666667,0.666666667,0.888888889,0.911111111,0.833333333,0.911111111,0.911111111,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,0.666666667,0.433333333,0.433333333,0.433333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.4,0.4,0.4,0.571428571,0.571428571,0.571428571,0,0,0,0.5,0.5,0.5,0.833333333,0.833333333,0.833333333,0.4,0.4,0.4,0,0,0,0.833333333,0.833333333,0.833333333,0.571428571,0.571428571,0.571428571,0.5,0.5,0.5,0.548387097,0.548387097,0.548387097,0.428571429,0.428571429,0.428571429,0.75,0.75,0.75,0.666666667,0,0.75,0.666666672,0.833333343,0.675000012,0.844444454,0.857142866,0.833333343,0.866666683,0.844444454,0.666666667,0.476190476,0.476190476,0.476190476,1,6,6,2,2,3,3,3,3,0,0,0,0
julius,julias,0.833333333,0.833333333,0.888888889,0.933333333,0.833333333,0.933333333,0.933333333,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.9,0.9,0.9,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.6,0.6,0.6,0.714285714,0.714285714,0.714285714,0.5,0.5,0.5,0.625,0.625,0.625,0.833333333,0.833333333,0.833333333,0.6,0.6,0.6,0.5,0.5,0.5,0.833333333,0.833333333,0.833333333,0.714285714,0.714285714,0.714285714,0.625,0.625,0.625,0.709677419,0.709677419,0.709677419,0.666666667,0.666666667,0.666666667,1,1,1,1,0,1,0.90476191,0.916666672,0.909523819,0.925000004,0.90476191,0.916666672,0.914285728,0.925000004,0.916666667,0.904761905,0.904761905,0.904761905,1,6,6,2,2,3,3,3,3,0,0,0,0
julius,julius,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,6,6,2,2,3,3,3,3,0,0,0,0
julius,julus,0.833333333,0.833333333,0.944444444,0.961111111,0.833333333,0.961111111,0.961111111,0.545454545,0.909090909,0.6,1,0.5,0.833333333,0.633333333,0.76,0.690909091,0.833333333,1,0.909090909,0.833333333,1,0.909090909,0.6,0.75,0.666666667,0.714285714,0.833333333,0.769230769,0.25,0.333333333,0.285714286,0.625,0.714285714,0.666666667,0.909090909,1,0.833333333,0.666666667,0.75,0.6,0.285714286,0.333333333,0.25,0.909090909,1,0.833333333,0.769230769,0.833333333,0.714285714,0.666666667,0.714285714,0.625,0.64516129,0.769230769,0.701754386,0.523809524,0.6875,0.594594595,1,1,1,1,0,1,0.809523812,0.819444448,0.814285721,0.825000003,0.90476191,0.888888896,0.909523819,0.900000006,0.833333333,0.926829268,0.95,0.904761905,1,6,5,2,2,3,2,3,3,1,1,0,0
